33692	501
7091	502
51494	503
6281	504
31109	505
23061	506
45893	507
45168	508
50767	509
9199	510
6354	511
10833	512
16071	513
32506	514
31056	515
30041	516
6171	517
30705	518
7098	519
10563	520
34621	521
19725	522
6474	523
16076	524
460	525
35194	526
10511	527
10564	528
60969	529
6275	530
45597	531
32970	532
30641	533
32946	534
6914	535
45862	536
6875	537
7006	538
51154	539
32956	540
43489	541
6401	542
16569	543
50863	544
30335	545
45165	546
22604	547
60337	548
45944	549
8284	550
31034	551
42692	552
70265	553
6476	554
45582	555
48709	556
51784	557
16579	558
7264	559
71047	560
51452	561
16444	562
34654	563
165	564
16072	565
42269	566
7259	567
40023	568
9147	569
30811	570
22613	571
46328	572
42326	573
51187	574
377	575
16311	576
18196	577
398	578
6887	579
6620	580
9299	581
32236	582
55085	583
16571	584
6405	585
32886	586
9166	587
51648	588
5991	589
9306	590
7188	591
30856	592
7044	593
70874	594
9250	595
34728	596
50808	597
51196	598
9201	599
6220	600
6119	601
45786	602
16574	603
60545	604
70997	605
43280	606
35304	607
2685	608
48489	609
46633	610
43491	611
42991	612
30004	613
46356	614
6614	615
30239	616
6892	617
51493	618
10975	619
7204	620
42503	621
31570	622
32414	623
33151	624
90100	625
910	626
30316	627
6672	628
9109	629
51651	630
9101	631
16054	632
6084	633
19941	634
30071	635
48762	636
9203	637
7033	638
33044	639
43410	640
22898	641
6898	642
10720	643
51270	644
45884	645
31579	646
16567	647
6631	648
6638	649
1837	650
6396	651
9205	652
10594	653
45787	654
50871	655
7088	656
60078	657
50900	658
33619	659
2762	660
51320	661
6874	662
30168	663
42762	664
1752	665
51325	666
50806	667
10717	668
44264	669
51321	670
6352	671
9259	672
50708	673
7159	674
51282	675
32259	676
71168	677
45839	678
51668	679
6448	680
10941	681
7117	682
46879	683
10907	684
42133	685
45103	686
122	687
7034	688
9452	689
45075	690
44270	691
46519	692
6470	693
33683	694
30802	695
51444	696
51708	697
1649	698
34623	699
10740	700
6900	701
7270	702
60402	703
51208	704
51054	705
22008	706
9123	707
21782	708
6090	709
50804	710
32386	711
60768	712
6323	713
48863	714
34440	715
6164	716
12502	717
30183	718
45841	719
6473	720
34637	721
30217	722
819	723
43406	724
34220	725
6613	726
6732	727
51650	728
6511	729
15074	730
70665	731
30435	732
6418	733
51258	734
43574	735
6450	736
7157	737
44272	738
9132	739
46666	740
71174	741
43149	742
71478	743
7005	744
44257	745
43161	746
42398	747
43144	748
30261	749
6644	750
90305	751
34620	752
34976	753
34765	754
8334	755
6056	756
10551	757
6402	758
30005	759
8156	760
43471	761
33363	762
46834	763
6184	764
30072	765
2573	766
10458	767
7068	768
32434	769
42531	770
42158	771
31047	772
10970	773
8285	774
6917	775
19935	776
16137	777
31058	778
35467	779
32270	780
10770	781
6406	782
729	783
71310	784
2366	785
70663	786
45860	787
8629	788
30833	789
6000	790
6525	791
60767	792
7052	793
19438	794
35196	795
30334	796
7465	797
46467	798
10627	799
6446	800
45109	801
18206	802
6213	803
46578	804
43247	805
43407	806
30219	807
34433	808
19217	809
51443	810
9712	811
9152	812
45936	813
9064	814
10560	815
10565	816
42546	817
6338	818
51091	819
30101	820
42035	821
19320	822
32204	823
6778	824
45104	825
1933	826
1754	827
45058	828
35303	829
2274	830
1301	831
79	832
42532	833
10942	834
44106	835
9084	836
10742	837
8624	838
10741	839
46351	840
10676	841
18205	842
48741	843
46425	844
6356	845
60	846
19068	847
10660	848
51294	849
70873	850
46058	851
10469	852
46394	853
48663	854
45727	855
71489	856
9206	857
71046	858
51568	859
46019	860
43112	861
9267	862
43044	863
51300	864
737	865
46822	866
9207	867
6626	868
70	869
45017	870
30198	871
1505	872
16074	873
9133	874
30100	875
60544	876
30201	877
43624	878
30859	879
46885	880
50670	881
34723	882
43631	883
34427	884
6944	885
45576	886
42347	887
470	888
42434	889
46486	890
16358	891
42982	892
48742	893
43383	894
50671	895
30262	896
9451	897
51176	898
51017	899
9100	900
42273	901
31128	902
45619	903
6754	904
51186	905
18343	906
956	907
10525	908
8637	909
10921	910
30952	911
42308	912
6367	913
6518	914
45002	915
60393	916
19933	917
70897	918
32231	919
18344	920
2285	921
42775	922
31060	923
71514	924
50864	925
45466	926
9373	927
60043	928
51453	929
6665	930
32799	931
45767	932
32234	933
10543	934
18	935
55002	936
7569	937
184	938
8614	939
16447	940
46039	941
51283	942
42345	943
71216	944
1959	945
51193	946
50796	947
43038	948
6909	949
291	950
33205	951
30099	952
43122	953
32583	954
30817	955
7105	956
731	957
9154	958
42135	959
71222	960
51052	961
6661	962
9187	963
42994	964
50663	965
43065	966
45005	967
50870	968
42990	969
16138	970
71359	971
16073	972
48308	973
10464	974
42023	975
16236	976
42267	977
42129	978
16078	979
30031	980
6520	981
22616	982
34968	983
46777	984
46131	985
43634	986
3001	987
10721	988
14065	989
30035	990
65004	991
43299	992
16441	993
10657	994
42706	995
32814	996
30216	997
48753	998
17148	999
48145	1000
71029	1001
16077	1002
7249	1003
469	1004
43303	1005
48305	1006
14902	1007
16075	1008
7194	1009
7004	1010
45996	1011
46488	1012
30490	1013
51231	1014
35249	1015
45637	1016
51970	1017
31397	1018
60553	1019
479	1020
8291	1021
14066	1022
33077	1023
43542	1024
6903	1025
8366	1026
6800	1027
9142	1028
42306	1029
30174	1030
43087	1031
6221	1032
31126	1033
2279	1034
2204	1035
32318	1036
46034	1037
51318	1038
42255	1039
430	1040
14866	1041
51302	1042
45990	1043
9304	1044
50768	1045
5978	1046
6312	1047
35088	1048
45428	1049
15986	1050
71375	1051
10528	1052
40001	1053
46015	1054
42976	1055
10529	1056
51313	1057
6086	1058
42402	1059
6639	1060
48821	1061
48588	1062
42522	1063
8038	1064
16573	1065
51147	1066
50731	1067
31070	1068
34331	1069
71378	1070
10695	1071
46631	1072
46785	1073
6725	1074
43648	1075
9148	1076
30166	1077
34661	1078
45954	1079
394	1080
31929	1081
10623	1082
9072	1083
43467	1084
43967	1085
48747	1086
43928	1087
10872	1088
10675	1089
51983	1090
6916	1091
44091	1092
51205	1093
7062	1094
6457	1095
60333	1096
466	1097
478	1098
19083	1099
6497	1100
387	1101
35315	1102
90101	1103
7260	1104
45785	1105
70875	1106
32271	1107
6576	1108
16601	1109
7531	1110
31111	1111
5977	1112
31576	1113
45621	1114
7272	1115
90317	1116
1759	1117
42506	1118
10939	1119
42773	1120
14047	1121
9262	1122
8037	1123
1751	1124
42391	1125
9913	1126
43487	1127
90109	1128
42430	1129
30384	1130
50730	1131
32784	1132
6487	1133
46426	1134
288	1135
71479	1136
70592	1137
7271	1138
70302	1139
6471	1140
6041	1141
6919	1142
10382	1143
51438	1144
51145	1145
51966	1146
71072	1147
51148	1148
46635	1149
43488	1150
6998	1151
31032	1152
16180	1153
966	1154
2097	1155
45073	1156
46395	1157
51653	1158
30042	1159
10002	1160
18410	1161
45714	1162
10908	1163
7269	1164
48041	1165
51932	1166
16198	1167
34453	1168
48199	1169
18209	1170
2275	1171
45217	1172
70589	1173
43628	1174
19722	1175
7534	1176
48259	1177
21889	1178
61097	1179
32412	1180
6306	1181
6469	1182
43935	1183
771	1184
46552	1185
393	1186
45713	1187
6383	1188
90316	1189
21953	1190
33261	1191
2420	1192
9116	1193
967	1194
7096	1195
31113	1196
10412	1197
71027	1198
46639	1199
18342	1200
45639	1201
738	1202
71025	1203
1765	1204
46219	1205
6057	1206
2761	1207
51220	1208
8630	1209
9218	1210
18394	1211
45123	1212
32875	1213
43620	1214
31062	1215
43516	1216
51569	1217
50685	1218
51445	1219
51188	1220
8654	1221
1508	1222
34434	1223
10522	1224
35247	1225
71482	1226
48194	1227
45013	1228
82	1229
7008	1230
2286	1231
32197	1232
45670	1233
6536	1234
51899	1235
32869	1236
2244	1237
6625	1238
17157	1239
18022	1240
30397	1241
10586	1242
9108	1243
50714	1244
1558	1245
48311	1246
32210	1247
32387	1248
70590	1249
34762	1250
34599	1251
33627	1252
462	1253
6568	1254
9119	1255
16233	1256
9208	1257
10962	1258
48278	1259
10810	1260
45061	1261
31935	1262
6278	1263
60968	1264
31033	1265
32196	1266
51971	1267
31936	1268
6270	1269
14910	1270
32005	1271
7043	1272
10743	1273
70918	1274
34963	1275
6110	1276
45581	1277
70266	1278
437	1279
9185	1280
71071	1281
45661	1282
35051	1283
9063	1284
10457	1285
51043	1286
43666	1287
8088	1288
10658	1289
34502	1290
6801	1291
60271	1292
46640	1293
30218	1294
45423	1295
32823	1296
9220	1297
30223	1298
2688	1299
45414	1300
51297	1301
21795	1302
10871	1303
90068	1304
31575	1305
31664	1306
34391	1307
35305	1308
10940	1309
34471	1310
9180	1311
735	1312
16114	1313
46668	1314
31952	1315
50746	1316
7533	1317
50679	1318
186	1319
45066	1320
51646	1321
60260	1322
51890	1323
34508	1324
6376	1325
46474	1326
14048	1327
429	1328
42552	1329
6029	1330
71034	1331
1304	1332
2695	1333
32847	1334
34435	1335
7416	1336
21954	1337
7411	1338
30865	1339
46021	1340
50732	1341
42461	1342
9075	1343
6096	1344
9073	1345
15985	1346
43618	1347
71043	1348
17156	1349
2858	1350
45646	1351
43921	1352
43633	1353
10454	1354
51293	1355
9994	1356
18346	1357
6586	1358
90276	1359
10559	1360
32228	1361
46634	1362
8347	1363
3133	1364
42257	1365
71248	1366
32297	1367
48469	1368
2687	1369
9179	1370
6581	1371
33015	1372
34067	1373
50709	1374
22029	1375
46496	1376
46782	1377
43507	1378
46883	1379
10552	1380
42401	1381
46838	1382
7315	1383
80	1384
31103	1385
22407	1386
31998	1387
60281	1388
6949	1389
32273	1390
30148	1391
45072	1392
43603	1393
14015	1394
46824	1395
10811	1396
31110	1397
32986	1398
43401	1399
45762	1400
43534	1401
32469	1402
32413	1403
48679	1404
70296	1405
6305	1406
21800	1407
16572	1408
18216	1409
15012	1410
19	1411
31330	1412
21895	1413
33013	1414
42059	1415
32945	1416
6790	1417
32957	1418
6014	1419
31057	1420
70988	1421
17158	1422
51155	1423
30011	1424
22409	1425
70228	1426
8356	1427
33567	1428
45638	1429
2329	1430
17145	1431
71367	1432
35383	1433
9738	1434
2763	1435
50773	1436
60638	1437
32816	1438
90034	1439
42743	1440
51785	1441
46513	1442
42455	1443
35020	1444
45190	1445
10624	1446
6687	1447
6635	1448
55013	1449
3134	1450
70528	1451
18107	1452
50672	1453
9787	1454
51532	1455
30854	1456
9211	1457
2292	1458
42093	1459
48813	1460
60396	1461
10866	1462
9988	1463
55011	1464
50807	1465
8582	1466
30320	1467
2293	1468
16101	1469
724	1470
6493	1471
70588	1472
2681	1473
34086	1474
33753	1475
10771	1476
21799	1477
32872	1478
46847	1479
45861	1480
46632	1481
70372	1482
1578	1483
45658	1484
70304	1485
34643	1486
10896	1487
70664	1488
51988	1489
44088	1490
50680	1491
34113	1492
6809	1493
50803	1494
46599	1495
45586	1496
2294	1497
1774	1498
9071	1499
60295	1500
45354	1501
32225	1502
60123	1503
34204	1504
43547	1505
6182	1506
46068	1507
33158	1508
10507	1509
6021	1510
90312	1511
51560	1512
44273	1513
6206	1514
60996	1515
54	1516
48169	1517
31623	1518
6506	1519
16226	1520
43409	1521
18208	1522
46463	1523
48488	1524
45622	1525
6551	1526
9134	1527
51963	1528
42501	1529
9136	1530
31335	1531
33559	1532
6677	1533
45606	1534
7281	1535
19094	1536
2327	1537
34619	1538
19321	1539
50771	1540
14046	1541
34243	1542
90174	1543
33008	1544
43629	1545
46016	1546
60057	1547
14055	1548
42384	1549
6570	1550
21885	1551
42996	1552
8211	1553
9112	1554
42144	1555
45687	1556
9062	1557
32465	1558
33131	1559
48289	1560
51495	1561
48207	1562
51437	1563
50772	1564
33083	1565
71466	1566
14014	1567
35246	1568
38	1569
60294	1570
32958	1571
7030	1572
32330	1573
14010	1574
10596	1575
90162	1576
7009	1577
71299	1578
19511	1579
46398	1580
70536	1581
50684	1582
18202	1583
6531	1584
48814	1585
42368	1586
21891	1587
90150	1588
768	1589
97	1590
21520	1591
1953	1592
31498	1593
18105	1594
70098	1595
50704	1596
2548	1597
48548	1598
30225	1599
30593	1600
51023	1601
90136	1602
1829	1603
51058	1604
70587	1605
50868	1606
6449	1607
60119	1608
6494	1609
6369	1610
43370	1611
32543	1612
70586	1613
16116	1614
10665	1615
48668	1616
21955	1617
60285	1618
14013	1619
3254	1620
42168	1621
187	1622
6740	1623
7019	1624
10561	1625
8298	1626
48167	1627
43302	1628
9247	1629
42490	1630
46031	1631
43966	1632
70371	1633
2568	1634
60334	1635
33599	1636
1783	1637
32274	1638
31641	1639
42993	1640
43367	1641
46040	1642
10919	1643
1773	1644
51225	1645
31268	1646
1767	1647
45197	1648
9223	1649
45446	1650
50705	1651
19827	1652
30224	1653
32012	1654
21515	1655
8617	1656
71221	1657
18149	1658
16093	1659
33260	1660
46037	1661
6884	1662
6563	1663
32055	1664
16925	1665
3341	1666
10671	1667
6106	1668
32222	1669
30810	1670
7063	1671
2067	1672
21873	1673
9263	1674
9214	1675
45616	1676
14009	1677
6739	1678
46502	1679
45063	1680
46083	1681
32862	1682
32400	1683
35384	1684
8354	1685
45161	1686
51882	1687
31112	1688
45292	1689
43535	1690
45842	1691
31571	1692
51323	1693
42491	1694
7405	1695
51279	1696
42868	1697
9437	1698
45408	1699
21533	1700
10992	1701
266	1702
2374	1703
6020	1704
10632	1705
48284	1706
60479	1707
55006	1708
61099	1709
42268	1710
32528	1711
32401	1712
50932	1713
35337	1714
70922	1715
10659	1716
10591	1717
51303	1718
33005	1719
51136	1720
6611	1721
71675	1722
436	1723
30825	1724
70229	1725
71220	1726
1539	1727
7314	1728
42424	1729
51657	1730
45947	1731
42510	1732
71622	1733
6521	1734
6074	1735
34969	1736
10662	1737
2287	1738
51934	1739
1881	1740
42819	1741
45652	1742
1865	1743
7099	1744
31657	1745
6040	1746
6906	1747
301	1748
16575	1749
70570	1750
2313	1751
30308	1752
45624	1753
14808	1754
2064	1755
98	1756
48713	1757
71453	1758
71674	1759
9155	1760
51250	1761
30826	1762
16578	1763
33108	1764
71215	1765
42558	1766
9202	1767
1708	1768
43551	1769
9755	1770
40020	1771
45583	1772
18282	1773
31061	1774
60251	1775
2441	1776
7193	1777
31122	1778
31102	1779
10998	1780
42508	1781
9188	1782
22028	1783
51781	1784
3129	1785
14017	1786
6368	1787
6359	1788
9135	1789
46580	1790
9163	1791
9083	1792
46321	1793
32897	1794
45922	1795
70508	1796
90036	1797
33087	1798
6893	1799
10631	1800
46084	1801
42307	1802
51531	1803
33160	1804
32436	1805
46516	1806
43094	1807
46464	1808
6358	1809
1779	1810
10824	1811
51271	1812
46118	1813
8206	1814
70192	1815
8618	1816
19319	1817
32366	1818
7309	1819
31145	1820
51383	1821
19614	1822
31063	1823
19585	1824
1914	1825
90278	1826
51204	1827
20027	1828
70303	1829
2281	1830
10818	1831
43371	1832
46339	1833
60579	1834
70584	1835
6081	1836
46532	1837
6879	1838
21801	1839
33239	1840
14002	1841
43578	1842
48024	1843
43277	1844
30032	1845
8299	1846
9265	1847
2739	1848
32233	1849
45451	1850
48247	1851
60556	1852
43001	1853
1963	1854
21831	1855
21823	1856
50716	1857
90022	1858
45010	1859
33145	1860
34763	1861
19627	1862
51124	1863
6733	1864
45737	1865
43368	1866
21535	1867
45623	1868
16241	1869
6633	1870
7129	1871
90224	1872
14037	1873
43304	1874
48293	1875
34754	1876
18195	1877
16558	1878
33865	1879
46825	1880
35376	1881
16109	1882
31507	1883
6684	1884
32202	1885
7316	1886
44269	1887
33605	1888
45064	1889
10923	1890
6891	1891
10664	1892
60620	1893
31663	1894
71158	1895
48675	1896
43030	1897
51546	1898
30336	1899
35089	1900
45143	1901
43604	1902
32324	1903
34109	1904
90207	1905
45655	1906
380	1907
46112	1908
48865	1909
9068	1910
9225	1911
33084	1912
31338	1913
8286	1914
6482	1915
45981	1916
8216	1917
30707	1918
51547	1919
9127	1920
21826	1921
6558	1922
6063	1923
70231	1924
50869	1925
45806	1926
9113	1927
31269	1928
22401	1929
6577	1930
10506	1931
51984	1932
2070	1933
46129	1934
60151	1935
21825	1936
30858	1937
42984	1938
6098	1939
920	1940
60231	1941
33024	1942
30318	1943
6907	1944
2062	1945
9156	1946
71365	1947
42816	1948
32321	1949
6415	1950
45649	1951
32855	1952
7189	1953
42659	1954
19432	1955
60631	1956
46653	1957
8207	1958
60706	1959
33028	1960
6911	1961
45065	1962
3352	1963
19439	1964
43101	1965
30049	1966
46146	1967
51488	1968
60632	1969
51149	1970
51925	1971
6244	1972
71305	1973
6760	1974
33006	1975
9215	1976
30968	1977
9167	1978
51304	1979
90003	1980
16108	1981
6637	1982
51693	1983
45444	1984
6505	1985
19471	1986
43096	1987
10738	1988
9264	1989
48302	1990
71156	1991
32320	1992
10993	1993
60253	1994
60986	1995
50805	1996
42346	1997
6447	1998
33119	1999
90025	2000
43550	2001
34114	2002
31532	2003
51875	2004
43484	2005
42116	2006
45620	2007
43536	2008
491	2009
9126	2010
19856	2011
70230	2012
51103	2013
9077	2014
35382	2015
46643	2016
21514	2017
6538	2018
48243	2019
45214	2020
45742	2021
42559	2022
60491	2023
42983	2024
71322	2025
43555	2026
48291	2027
46638	2028
32319	2029
9296	2030
10737	2031
19835	2032
43171	2033
46114	2034
46629	2035
6188	2036
33080	2037
7603	2038
48670	2039
1523	2040
7190	2041
32206	2042
21827	2043
46645	2044
30823	2045
35306	2046
10533	2047
16090	2048
42053	2049
21521	2050
30178	2051
35510	2052
32988	2053
9120	2054
45448	2055
6787	2056
71383	2057
9066	2058
46113	2059
90218	2060
7050	2061
70099	2062
7308	2063
7528	2064
90208	2065
50710	2066
245	2067
71470	2068
34085	2069
6923	2070
45910	2071
10118	2072
6595	2073
6560	2074
33079	2075
45598	2076
42274	2077
19720	2078
45191	2079
7162	2080
51403	2081
32365	2082
51131	2083
31557	2084
43545	2085
45897	2086
46116	2087
46888	2088
50686	2089
51209	2090
51489	2091
71369	2092
51893	2093
10579	2094
50000	2095
18198	2096
33688	2097
32786	2098
1913	2099
767	2100
46605	2101
61077	2102
51324	2103
31572	2104
1960	2105
6692	2106
35082	2107
3382	2108
46931	2109
2686	2110
6071	2111
42304	2112
51307	2113
6929	2114
55057	2115
46399	2116
9272	2117
46006	2118
30149	2119
1954	2120
42492	2121
42130	2122
71295	2123
6458	2124
51189	2125
154	2126
1885	2127
10656	2128
71621	2129
45840	2130
50931	2131
60297	2132
45445	2133
43064	2134
43558	2135
10578	2136
46579	2137
10692	2138
51273	2139
30002	2140
32488	2141
5980	2142
46320	2143
1667	2144
46626	2145
48515	2146
50858	2147
9448	2148
7028	2149
6999	2150
51457	2151
61098	2152
45625	2153
51084	2154
9125	2155
55007	2156
1504	2157
43088	2158
35036	2159
31106	2160
42423	2161
60998	2162
34975	2163
35405	2164
7140	2165
1919	2166
2312	2167
19433	2168
33081	2169
6691	2170
50702	2171
6271	2172
51274	2173
50667	2174
45076	2175
33144	2176
33003	2177
7231	2178
6779	2179
34123	2180
45074	2181
80010	2182
10812	2183
32292	2184
42069	2185
70071	2186
43300	2187
51904	2188
60997	2189
71616	2190
30816	2191
9200	2192
86	2193
6353	2194
46636	2195
43450	2196
45898	2197
2029	2198
2065	2199
2690	2200
2335	2201
46504	2202
6285	2203
46503	2204
50433	2205
6776	2206
90049	2207
46128	2208
48665	2209
9070	2210
14044	2211
50434	2212
33240	2213
9219	2214
32232	2215
2042	2216
14016	2217
9151	2218
46470	2219
9168	2220
42036	2221
7128	2222
21937	2223
21936	2224
6690	2225
33628	2226
33238	2227
43372	2228
45628	2229
33032	2230
6273	2231
51310	2232
21872	2233
35437	2234
30048	2235
7172	2236
22408	2237
10524	2238
51567	2239
2902	2240
34629	2241
45923	2242
48103	2243
21781	2244
10453	2245
6599	2246
45974	2247
21843	2248
45930	2249
71241	2250
60742	2251
7176	2252
31272	2253
7131	2254
40033	2255
48710	2256
6693	2257
9395	2258
51654	2259
70828	2260
32482	2261
45685	2262
30851	2263
51492	2264
32489	2265
21952	2266
6547	2267
21522	2268
31055	2269
10819	2270
46466	2271
43449	2272
6144	2273
31163	2274
33233	2275
51881	2276
48168	2277
48708	2278
42462	2279
8608	2280
21940	2281
44247	2282
52312	2283
51123	2284
42362	2285
50715	2286
45357	2287
90114	2288
7064	2289
51570	2290
32185	2291
51319	2292
90002	2293
33014	2294
6555	2295
43462	2296
45740	2297
50432	2298
60561	2299
42244	2300
6752	2301
48333	2302
9067	2303
19934	2304
46456	2305
31114	2306
46460	2307
60390	2308
19674	2309
32483	2310
45921	2311
9069	2312
51905	2313
9110	2314
1710	2315
30804	2316
32856	2317
35084	2318
34614	2319
42364	2320
43288	2321
45604	2322
90311	2323
55012	2324
44242	2325
33135	2326
35065	2327
6721	2328
30801	2329
70076	2330
45686	2331
6641	2332
14033	2333
9161	2334
43297	2335
71450	2336
51900	2337
30437	2338
50764	2339
50798	2340
6103	2341
70726	2342
46461	2343
7286	2344
2	2345
10922	2346
32042	2347
19400	2348
7200	2349
31294	2350
48599	2351
70591	2352
46125	2353
52472	2354
10257	2355
60113	2356
7184	2357
33750	2358
46928	2359
43647	2360
45132	2361
14032	2362
50706	2363
71451	2364
31440	2365
46839	2366
48015	2367
46457	2368
30307	2369
7090	2370
46887	2371
10595	2372
42417	2373
42551	2374
16079	2375
70301	2376
90277	2377
6284	2378
60795	2379
9065	2380
42534	2381
30852	2382
43174	2383
45830	2384
33275	2385
7041	2386
96	2387
6904	2388
45911	2389
16577	2390
1709	2391
6636	2392
18210	2393
9394	2394
42451	2395
70252	2396
45577	2397
46637	2398
46364	2399
6720	2400
30516	2401
32011	2402
42278	2403
8214	2404
19362	2405
45744	2406
48523	2407
34641	2408
45003	2409
16070	2410
32774	2411
50794	2412
6464	2413
31323	2414
90304	2415
48522	2416
6351	2417
6139	2418
6996	2419
6350	2420
45449	2421
44249	2422
44267	2423
31326	2424
6379	2425
34645	2426
43687	2427
32313	2428
44260	2429
19219	2430
44237	2431
48869	2432
3333	2433
8324	2434
267	2435
44455	2436
5856	2437
5215	2438
31090	2439
44427	2440
43176	2441
30528	2442
5746	2443
46983	2444
5912	2445
16491	2446
16881	2447
50136	2448
5694	2449
30904	2450
4468	2451
16679	2452
31226	2453
5911	2454
19199	2455
34062	2456
8135	2457
42175	2458
32182	2459
35097	2460
22892	2461
22804	2462
51219	2463
5743	2464
5244	2465
17111	2466
16790	2467
4661	2468
31301	2469
22836	2470
44420	2471
30054	2472
42995	2473
45239	2474
32404	2475
16887	2476
32813	2477
42802	2478
1614	2479
16298	2480
4713	2481
8236	2482
16410	2483
4386	2484
16772	2485
16891	2486
793	2487
5777	2488
44430	2489
22838	2490
43292	2491
32135	2492
42578	2493
775	2494
19903	2495
16585	2496
3678	2497
31967	2498
70815	2499
30246	2500
12507	2501
5886	2502
8276	2503
16746	2504
44459	2505
70035	2506
5739	2507
5657	2508
15630	2509
44452	2510
44450	2511
5783	2512
